what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1228956165464
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1228956168288
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228956190555
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228956236624
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1228956237733
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228956238625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228956240683
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228956282625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228956283307
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228956283461
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228956284587
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228956297165
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228956298918
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228956432523
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228956439732
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228956440661
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228956441172
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228956441940
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228956444862
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228956448405
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1228956452160
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228956466754
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228956493584
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228956496776
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228956497437
