what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229104155111
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229104156971
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229104193679
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1229104193813
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229104196246
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229104196444
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1229104206112
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229104206363
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229104206581
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.selectAll,1229104208364
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.indent,1229104209008
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1229104210359
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229104405162
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229104410851
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229104663934
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229104690388
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229104700831
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229104756276
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229104841166
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229104851358
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1229104861386
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229104877743
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229104933649
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229104970057
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229105012887
