what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1229105907823
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229105909232
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229105925642
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229105934238
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1229105947592
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1229105952495
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1229105953354
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229105955422
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229105957101
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229105957541
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229105966893
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229105971391
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229105971618
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1229105984730
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1229105986282
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229105991775
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229106185976
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229106188095
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229106194973
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229106198341
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229106203634
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229106228378
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229106230002
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1229106236149
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229106236325
