what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229112482366
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229112597121
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229112612793
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229112614044
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229112617403
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229112618663
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229112621370
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229112630647
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229112634329
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229112638543
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229112692528
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229112692642
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229112710639
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229112723570
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229112724420
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.deletePreviousWord,1229112745881
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1229112746687
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1229112749174
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1229112749754
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1229112751019
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1229112760437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229112763549
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229112766708
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.deletePreviousWord,1229112776358
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1229112785378
