what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228951416909
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228951418231
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.rename.element,1228951422828
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordPrevious,1228951424292
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228951428261
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228951429509
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1228951435096
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1228951453219
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1228951455022
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228951474627
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.rename.element,1228951484335
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1228951486111
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228951490019
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228951491149
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1228951497354
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228951499511
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1228951506365
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228951508428
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228951515081
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228951518857
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228951519024
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228951521983
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228951522555
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228951563613
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1228951566906
