what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229107032321
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1229107063573
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1229107072752
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229107073812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229107083958
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229107085226
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229107088556
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229107090716
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229107109560
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229107111932
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229107148686
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1229107213333
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1229107214101
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1229107215911
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1229107216634
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1229107217359
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1229107221034
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1229107221705
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1229107225139
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229107225938
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229107276844
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229107277760
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229107296047
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1229107299311
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1229107304700
