what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1229176286988
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1229176287596
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1229176295291
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1229176301001
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1229176305394
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1229176307955
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229176309311
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229176313184
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229176316848
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229176484265
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1229176487260
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229176487569
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229176487812
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1229176489352
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229176495941
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229176495942
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229176499654
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229176507060
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229176516541
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229176532332
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1229176540931
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1229176551735
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229176554637
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229176560321
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229176671639
