what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229111360677
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1229111361846
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229111362054
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229111366599
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229111382732
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1229111390013
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229111405658
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229111412056
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229111414835
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1229111428141
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229111428462
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229111428662
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229111451852
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229111451853
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229111453517
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229111567696
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229111573610
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229111608234
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229111615685
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229111642530
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229111668236
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229111671750
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229111689112
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229111703807
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229111708217
