what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228954575573
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228954614997
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228954618238
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228954644399
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228954650195
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1228954655193
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228954660573
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228954660821
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1228954661466
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228954662812
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228954662813
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1228954667679
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228954667865
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1228954682048
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228954688968
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228954689874
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1228954695504
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1228954703347
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1228954711768
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228954712718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228954725433
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228954725748
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228954730699
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228954733450
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1228954736965
